psraid,sample,lang,fips,state,cregion,usr,pial1a,pial1b,pial1c,pial1d,smart1,pial2,pial3a,pial3b,pial3c,pial4a,pial4b,pial4c,pial4d,pial5,pial6m1,pial6m2,pial6m3,pial6m4,SmartPhone,ql1,ql1a,qc1,hh1,employ,par,sex,age,educ2,hisp,race,inc,income,reg,party,partyln,raceos,weight,standwt
102335,1,1,51009,51,3,S,1,1,1,1,1,98, , , , , , , , , , , , ,1,1, , ,3,1,2,2,57,6,2,2,99,9,1,9,9, ,1.60714285714286,.460647793535265
102341,1,1,12103,12,3,U,1,1,1,1,1,20,1,2,1,2,3,5,4,2, , , , ,1,1, , ,2,1,1,2,38,6,2,1,8,4,1,1, , ,4.32142857142857,1.23863073372816
102345,1,1,12103,12,3,S,2,2,2,2, ,1,1,2,2, , , , ,2, , , , ,3,2,2, ,1,3,2,1,83,3,2,1,2,1,3,4,9, ,3.96428571428571,1.13626455738699
102348,1,1,55117,55,2,S,1,1,2,1,2,50,1,2,2, , , , ,1,1, , , ,2,1, , ,5,1,2,1,55,4,2,1,6,3,1,2, , ,3.39285714285714,.972478675241115
102361,1,1,37147,37,3,S,1,1,2,2,8,97,1,2,2, , , , ,1,1, , , ,2,1, , ,1,3,1,1,60,6,2,2,4,2,3,4,9, ,1.03571428571429,.296861911389393
102367,1,1,48201,48,3,S,1,1,1,1,1,4,1,2,2, , , , ,2, , , , ,1,1, , ,3,1,2,1,52,4,2,1,9,4,1,1, , ,6.96428571428571,1.99614043865282
102370,1,1,55035,55,2,U,1,1,2,2,2,5,1,1,2, , , , ,2, , , , ,2,1, , ,2,3,2,2,60,3,2,1,99,2,1,1, , ,3.75,1.07484485158229
102372,1,1,37091,37,3,R,1,1,2,1,2,0, , , , , , , , , , , , ,2,1, , ,1,3,2,2,74,2,2,1,2,1,1,2, , ,1.46428571428571,.419701322998797
102373,1,1,26091,26,2,R,1,2,2,2,2,8,1,2,2, , , , ,2, , , , ,2,1, , ,1,1,2,2,56,3,2,1,3,1,1,2, , ,2.35714285714286,.675616763851722
102380,1,1,39085,39,2,S,1,1,1,1,2,10,1,2,2, , , , ,2, , , , ,2,1, , ,2,3,1,2,43,6,2,1,7,4,1,2, , ,3.32142857142857,.952005439972882
102393,1,1,39035,39,2,S,1,1,2,2,2,7,1,2,2, , , , ,2, , , , ,2,1, , ,2,3,2,2,78,4,2,1,2,1,1,3,2, ,1.92857142857143,.552777352242318
102403,1,1,24033,24,3,S,2,2,2,2, ,0, , , , , , , , , , , , ,3,2,1, ,2,3,2,1,79,3,2,2,1,1,1,2, , ,4.39285714285714,1.25910396899639
102404,1,1,24045,24,3,S,1,1,2,2,2,0, , , , , , , , , , , , ,2,1, , ,2,3,1,1,44,3,2,1,3,1,1,3,1, ,5.07142857142857,1.45359970404461
102415,1,1,47125,47,3,S,1,1,2,1,1,4,1,2,1,2, ,5,5,1,5, , , ,1,1, , ,2,2,1,2,30,6,2,1,8,4,1,2, , ,3.78571428571429,1.0850814692164
102422,1,1,47125,47,3,U,1,1,2,2,1,4,1,2,2, , , , ,2, , , , ,1,1, , ,1,1,1,2,31,6,2,1,3,1,1,1, , ,2.39285714285714,.685853381485839
102426,1,1,37085,37,3,R,1,1,1,1,1,50,1,1,1,2,2,5,3,2, , , , ,1,1, , ,3,1,2,2,38,5,2,2,4,2,1,2, , ,6.03571428571429,1.72998838016577
102428,1,1,17055,17,2,R,1,2,2,2,2,12,1,2,2, , , , ,1,1, , , ,2,1, , ,1,3,2,2,84,4,2,1,3,1,1,2, , ,1,.286625293755276
102433,1,1,24031,24,3,S,2,1,2,2, ,3,1,2,2, , , , ,1,1, , , ,3,2,2, ,3,9,2,1,99,8,1,1,9,4,1,5,9, ,4.42857142857143,1.26934058663051
102457,1,1,12011,12,3,S,1,1,1,2,1,13,1,1,1, ,3,5,5,1,1, , , ,1,1, , ,2,1,1,2,50,4,2,2,6,3,1,3,2, ,3.85714285714286,1.10555470448464
102473,1,1,33011,33,1,S,1,1,2,2,2,40,1,1,1, , ,4,5,1,1,2, , ,2,1, , ,2,1,1,1,60,6,2,1,8,4,1,1, , ,1.82142857142857,.522067499339967
102478,1,1,12103,12,3,S,2,1,2,2, ,2,1,2,2, , , , ,2, , , , ,3,2,2, ,1,3,2,1,64,8,2,1,1,1,1,1, , ,2.53571428571429,.726799852022307
102480,1,1,50021,50,1,R,1,1,2,2,1,0, , , , , , , , , , , , ,1,1, , ,2,3,2,1,63,4,2,1,5,2,1,1, , ,2.53571428571429,.726799852022307
102483,1,1,12011,12,3,U,1,1,2,2,1,2,1,2,2, , , , ,2, , , , ,1,1, , ,2,3,2,2,67,4,2,1,99,3,1,1, , ,1.89285714285714,.542540734608201
102486,1,1,42101,42,1,U,1,1,1,2,2,2,1,2,2, , , , ,1,1, , , ,2,1, , ,1,3,2,2,83,8,2,2,9,4,1,2, , ,1,.286625293755276
102488,1,1,42043,42,1,U,1,1,2,2,1,97,1,2,2, , , , ,1,1, , , ,1,1, , ,1,2,2,1,51,8,2,1,4,2,1,2, , ,2.03571428571429,.583487205144669
102494,1,1,42039,42,1,R,1,2,2,2,2,10,1,2,2, , , , ,1,1, , , ,2,1, , ,1,3,2,1,68,8,2,1,3,1,1,3,9, ,1,.286625293755276
102496,1,1,51670,51,3,S,8,2,2,2, ,5,1,2,2, , , , ,2, , , , ,3,9,2, ,1,3,2,2,92,6,2,1,4,2,1,1, , ,1,.286625293755276
102511,1,1,13189,13,3,S,1,1,2,2,2,1,1,2,2, , , , ,2, , , , ,2,1, , ,2,1,2,1,55,3,2,1,6,3,1,3,9, ,2.21428571428571,.634670293315254
102516,1,1,36111,36,1,S,1,1,2,1,1,0, , , , , , , , , , , , ,1,1, , ,2,1,2,2,48,8,2,1,8,4,1,3,1, ,3.28571428571429,.941768822338765
102518,1,1,37051,37,3,S,1,2,2,2,2,5,1,2,2, , , , ,2, , , , ,2,1, , ,2,3,2,2,81,4,2,1,3,1,1,2, , ,1.85714285714286,.532304116974084
102533,1,1,42011,42,1,S,1,2,2,2,1,0, , , , , , , , , , , , ,1,1, , ,3,3,1,2,43,4,2,1,99,2,1,3,9, ,6.67857142857143,1.91424749757988
102536,1,1,12103,12,3,S,1,1,2,2,2,2,1,2,2, , , , ,2, , , , ,2,1, , ,2,1,1,2,58,6,1,1,7,4,1,1, , ,1.53571428571429,.440174558267031
102548,1,1,13073,13,3,U,1,1,2,1,1,0, , , , , , , , , , , , ,1,1, , ,2,1,2,2,25,6,1,2,4,2,3,2, , ,2.85714285714286,.818929410729361
102553,1,1,26125,26,2,S,1,1,1,2,2,24,1,2,1, ,1,5,5,1,1, , , ,2,1, , ,2,3,1,2,44,6,2,1,7,4,1,1, , ,3.32142857142857,.952005439972882
102554,1,1,37089,37,3,S,1,2,2,2,2,0, , , , , , , , , , , , ,2,1, , ,2,1,2,1,52,3,2,2,2,1,1,3,2, ,3.57142857142857,1.0236617634117
102558,1,1,18169,18,2,R,1,1,1,1,1,2,2,1,2, , , , ,2, , , , ,1,1, , ,2,1,2,2,49,4,2,1,99,9,1,2, , ,2.57142857142857,.737036469656425
102561,1,1,42091,42,1,S,1,1,1,1,2,2,1,2,2, , , , ,2, , , , ,2,1, , ,1,2,2,2,72,6,2,1,9,4,1,3,1, ,1,.286625293755276
102568,1,1,39065,39,2,R,1,1,1,2,2,97,1,2,1, ,1,5,5,1,1, , , ,2,1, , ,2,3,2,2,62,3,2,1,4,2,1,3,9, ,2.78571428571429,.798456175461127
102572,1,1,13089,13,3,S,1,1,1,1,1,25,1,2,1,1,1,5,5,1,4, , , ,1,1, , ,3,3,1,2,52,6,2,1,9,4,1,3,9, ,4.32142857142857,1.23863073372816
102574,1,1,24033,24,3,S,2,2,2,2, ,0, , , , , , , , , , , , ,3,2,1, ,2,3,2,2,99,4,2,2,1,1,3,3,9, ,3.14285714285714,.900822351802297
102576,1,1,48067,48,3,R,1,1,2,1,1,3,1,1,1,4, ,4,5,2, , , , ,1,1, , ,1,2,2,1,50,6,2,2,5,2,1,3,2, ,1.35714285714286,.388991470096446
102577,1,1,27145,27,2,S,2,2,2,2, ,2,1,2,2, , , , ,1,1, , , ,3,2,2, ,1,3,2,2,89,7,2,1,4,2,1,2, , ,1.5,.429937940632914
102590,1,1,51085,51,3,S,1,1,1,1,1,10,1,2,1,2,6,1,5,2, , , , ,1,1, , ,2,2,2,1,60,6,2,1,99,9,1,1, , ,1.67857142857143,.481121028803499
102594,1,1,48491,48,3,S,1,1,2,1,8,4,1,2,2, , , , ,2, , , , ,2,1, , ,2,3,2,2,70,8,9,9,99,9,1,2, , ,1.28571428571429,.368518234828212
102599,1,1,21047,21,3,S,1,1,1,1,2,0, , , , , , , , , , , , ,2,1, , ,2,3,2,1,80,6,2,1,8,4,1,2, , ,1.10714285714286,.317335146657627
102609,1,1,27053,27,2,S,1,1,2,1,1,30,1,2,1,4, ,5,5,1,1, , , ,1,1, , ,2,1,2,2,99,8,2,9,9,4,1,2, , ,1.32142857142857,.378754852462329
102613,1,1,55075,55,2,R,1,1,1,1,1,0, , , , , , , , , , , , ,1,1, , ,1,1,1,1,44,3,2,1,3,1,1,1, , ,2.10714285714286,.603960440412903
102619,1,1,47037,47,3,U,1,1,1,1,1,6,1,2,2, , , , ,1,1, , , ,1,1, , ,1,1,1,2,54,8,2,1,6,3,1,1, , ,1.89285714285714,.542540734608201
102628,1,1,29183,29,2,S,1,1,2,1,1,5,1,2,1,3, ,5,5,2, , , , ,1,1, , ,3,1,2,1,56,6,2,1,8,4,1,3,9, ,1.82142857142857,.522067499339967
102633,1,1,29161,29,2,R,1,1,2,2,2,0, , , , , , , , , , , , ,2,1, , ,2,1,2,1,53,8,2,1,8,4,1,3,9, ,1.92857142857143,.552777352242318
102640,1,1,20173,20,2,U,1,1,1,1,1,0, , , , , , , , , , , , ,1,1, , ,1,1,1,1,56,3,2,1,6,3,1,1, , ,1.64285714285714,.470884411169382
102650,1,1,6037,6,4,U,1,1,2,1,1,17,1,1,2, , , , ,1,1, , , ,1,1, , ,2,3,2,2,69,8,2,1,99,9,1,2, , ,1.53571428571429,.440174558267031
102664,1,1,41027,41,4,R,2,1,2,1, ,36,1,2,1,1, ,3, ,1,1, , , ,3,2,2, ,2,1,2,2,64,8,2,1,9,4,1,3,2, ,3.57142857142857,1.0236617634117
102672,1,1,38069,38,2,R,1,1,2,2,2,0, , , , , , , , , , , , ,2,1, , ,1,3,2,2,78,6,2,1,6,3,1,1, , ,1,.286625293755276
102682,1,1,6087,6,4,U,1,1,1,2,2,20,1,1,1, ,4,3,5,1,1, , , ,2,1, , ,2,3,2,1,72,8,2,1,5,2,1,3,2, ,1.53571428571429,.440174558267031
102692,1,1,17097,17,2,S,1,1,2,2,1,4,1,2,2, , , , ,2, , , , ,1,1, , ,2,1,1,1,49,8,1,1,99,9,1,2, , ,1.96428571428571,.563013969876435
102696,1,1,41047,41,4,U,2,1,1,1, ,0, , , , , , , , , , , , ,3,2,1, ,2,3,2,1,19,3,2,1,1,1,3,3,9, ,3.64285714285714,1.04413499867993
102703,1,1,53067,53,4,S,1,2,2,2,2,0, , , , , , , , , , , , ,2,1, , ,2,3,2,2,85,3,2,1,3,1,1,2, , ,3.17857142857143,.911058969436413
102704,1,1,53073,53,4,U,2,2,2,2, ,0, , , , , , , , , , , , ,3,2,2, ,2,3,2,2,52,2,2,1,9,4,3,3,9, ,7.96428571428571,2.28276573240809
102706,1,1,29189,29,2,S,2,2,2,2, ,6,1,2,2, , , , ,2, , , , ,3,2,2, ,1,3,2,1,71,6,2,1,99,9,1,9,1, ,1.71428571428571,.491357646437616
102712,1,1,6037,6,4,U,1,2,2,2,2,4,1,2,2, , , , ,2, , , , ,2,1, , ,1,2,2,1,63,6,2,2,2,1,1,2, , ,1.25,.358281617194095
102715,1,1,40109,40,3,U,2,2,2,2, ,1,1,2,2, , , , ,2, , , , ,3,2,2, ,1,3,9,1,70,4,2,1,3,1,1,3,9, ,3.57142857142857,1.0236617634117
102717,1,1,29189,29,2,S,1,1,1,2,1,25,1,2,2, , , , ,1,1, , , ,1,1, , ,1,3,1,1,54,7,2,1,99,9,1,3,1, ,1.64285714285714,.470884411169382
102720,1,1,48039,48,3,S,1,1,2,2,1,3,1,2,2, , , , ,1,1, , , ,1,1, , ,1,3,2,1,56,3,2,2,6,3,1,4,9, ,1.82142857142857,.522067499339967
102734,1,1,6071,6,4,S,1,1,2,2,1,30,1,2,2, , , , ,2, , , , ,1,1, , ,2,1,2,2,44,4,2,1,2,1,1,2, , ,3.82142857142857,1.09531808685052
102738,1,1,6071,6,4,S,1,1,2,1,1,5,1,2,2, , , , ,2, , , , ,1,1, , ,1,3,1,2,32,3,1,1,1,1,3,3,2, ,2.14285714285714,.61419705804702
200008,2,1,26075,26,2,S, ,1,1,2,2,20,1,2,1, ,4,3,5,1,1, , , ,2, , ,1,2,2,1,2,33,6,2,1,4,2,1,1, , ,3.35714285714286,.962242057606998
200012,2,1,12115,12,3,S, ,1,1,1,1,5,2,2,2, , , , ,1,2, , , ,1, , ,2,2,3,2,2,85,4,2,1,6,3,1,3,1, ,3.14285714285714,.900822351802297
200015,2,2,36005,36,1,U, ,1,2,2,8,10,1,2,2, , , , ,1,1, , , ,2, , ,2,4,3,1,1,34,3,1,1,3,1,3,4,9, ,7.07142857142857,2.02685029155517
200019,2,1,51153,51,3,S, ,1,2,2,1,3,1,2,2, , , , ,2, , , , ,1, , ,1,2,3,2,2,99,4,2,1,8,4,1,3,9, ,3.64285714285714,1.04413499867993
200032,2,1,24003,24,3,S, ,2,2,2,8,5,1,1,2, , , , ,2, , , , ,2, , ,2,3,3,2,2,65,4,2,1,4,2,1,2, , ,3.17857142857143,.911058969436413
200036,2,1,6037,6,4,S, ,2,2,2,2,97,1,2,2, , , , ,1,1, , , ,2, , ,2,6,2,2,2,99,2,2,1,9,4,9,1, , ,7.46428571428571,2.13945308553045
200037,2,1,51185,51,3,R, ,1,1,2,2,1,1,2,2, , , , ,2, , , , ,2, , ,1,3,3,1,1,50,3,2,1,3,1,1,1, , ,3.39285714285714,.972478675241115
200053,2,2,34013,34,1,S, ,1,2,2,1,0, , , , , , , , , , , , ,1, , ,2,2,1,1,1,54,9,1,1,1,1,9,2, , ,5.85714285714286,1.67880529199519
200063,2,1,24510,24,3,U, ,1,1,1,1,50,1,1,1,2,2,2,5,1,3, , , ,1, , ,1,1,3,2,1,57,8,2,1,99,9,1,2, , ,1.21428571428571,.348044999559978
200065,2,1,36055,36,1,S, ,2,1,1,1,5,1,2,1,3,5, ,3,2, , , , ,1, , ,2,3,3,2,1,23,2,2,2,3,1,3,2, , ,3.75,1.07484485158229
200073,2,1,36061,36,1,U, ,1,2,2,1,0, , , , , , , , , , , , ,1, , ,1,2,1,2,1,36,5,2,1,6,3,1,2, , ,7.96428571428571,2.28276573240809
200074,2,1,36005,36,1,U, ,1,2,2,1,2,1,2,2, , , , ,2, , , , ,1, , ,2,2,3,1,2,28,5,2,2,3,1,1,2, , ,7.96428571428571,2.28276573240809
200083,2,1,13121,13,3,U, ,1,2,2,1,0, , , , , , , , , , , , ,1, , ,2,1,3,2,1,55,2,2,2,2,1,1,2, , ,4.89285714285714,1.40241661587403
200084,2,1,12057,12,3,S, ,1,1,1,1,8,1,2,1,2,2,5,4,1,5, , , ,1, , ,1,4,3,1,2,47,8,2,1,9,4,1,1, , ,3.75,1.07484485158229
200091,2,1,42133,42,1,S, ,2,2,2,1,0, , , , , , , , , , , , ,1, , ,1,5,3,2,1,22,3,2,1,2,1,3,3,9, ,2.78571428571429,.798456175461127
200096,2,1,17111,17,2,S, ,1,1,2,1,4,1,2,2, , , , ,2, , , , ,1, , ,2,1,1,1,1,54,6,2,1,7,4,1,3,1, ,4.32142857142857,1.23863073372816
200104,2,1,19181,19,2,S, ,1,2,1,1,2,1,2,2, , , , ,2, , , , ,1, , ,2,2,1,2,1,49,4,2,1,6,3,1,1, , ,5.35714285714286,1.53549264511755
200106,2,1,12011,12,3,U, ,1,2,2,1,1,1,2,2, , , , ,2, , , , ,1, , ,1,3,3,2,1,65,4,2,1,6,3,1,2, , ,3.42857142857143,.982715292875232
200107,2,1,51121,51,3,U, ,1,1,1,1,1,1,1,1,2,3,3,5,2, , , , ,1, , ,2,3,3,9,1,57,8,2,2,4,2,1,1, , ,2.78571428571429,.798456175461127
200112,2,1,22021,22,3,R, ,1,1,1,8,4,1,2,2, , , , ,2, , , , ,2, , ,2,2,3,2,1,67,3,2,1,3,1,1,2, , ,3.28571428571429,.941768822338765
200113,2,1,36111,36,1,S, ,1,2,1,1,20,1,2,2, , , , ,2, , , , ,1, , ,2,2,1,2,1,61,3,2,1,6,3,1,2, , ,5.46428571428571,1.5662024980199
200116,2,1,27127,27,2,R, ,1,2,1,2,4,2,1,1,2, ,2,5,2, , , , ,2, , ,2,2,1,2,1,57,6,2,1,8,4,2,1, , ,1.85714285714286,.532304116974084
200120,2,1,12091,12,3,U, ,1,2,1,1,30,1,2,2, , , , ,1,1, , , ,1, , ,2,1,1,2,1,21,3,2,1,3,1,1,3,9, ,3.46428571428571,.99295191050935
200123,2,1,20079,20,2,S, ,1,2,2,2,12,1,1,2, , , , ,1,1, , , ,2, , ,2,2,1,2,2,52,5,2,1,8,4,1,1, , ,4.32142857142857,1.23863073372816
200127,2,1,36061,36,1,U, ,1,2,2,2,0, , , , , , , , , , , , ,2, , ,1,2,9,2,1,87,4,2,1,99,9,1,2, , ,3.46428571428571,.99295191050935
200132,2,2,1003,1,3,R, ,1,2,2,8,6,1,1,2, , , , ,1,1, , , ,2, , ,2,2,2,1,2,46,3,1,1,3,1,3,3,1, ,6.42857142857143,1.84259117414106
200137,2,1,48201,48,3,U, ,1,1,1,1,7,1,2,2, , , , ,1,1, , , ,1, , ,2,3,3,2,1,18,2,2,1,1,1,3,3,9, ,4,1.1465011750211
200138,2,2,42101,42,1,U, ,2,2,2,8,2,1,2,2, , , , ,2, , , , ,2, , ,2,2,3,2,2,40,3,1,5,1,1,3,3,1, ,7.96428571428571,2.28276573240809
200139,2,1,19163,19,2,R, ,1,1,1,1,2,1,1,2, , , , ,2, , , , ,1, , ,2,2,1,1,1,38,2,1,1,1,1,1,3,9, ,5.60714285714286,1.60714896855637
200140,2,1,18089,18,2,S, ,1,1,2,2,10,2,1,1, ,3,5,5,2, , , , ,2, , ,1,2,3,2,2,64,3,2,1,99,9,1,3,9, ,3.75,1.07484485158229
200150,2,1,39153,39,2,U, ,1,1,1,2,50,1,1,1,5,1,5,5,2, , , , ,2, , ,1,2,2,2,2,55,5,2,1,2,1,1,1, , ,2.28571428571429,.655143528583488
200156,2,2,48375,48,3,U, ,2,2,2,2,98, , , , , , , , , , , , ,2, , ,2,1,3,1,1,30,1,1,1,1,1,3,9,9, ,5.60714285714286,1.60714896855637
200159,2,2,26081,26,2,S, ,1,2,2,2,0, , , , , , , , , , , , ,2, , ,2,3,1,1,1,50,6,1,2,1,1,3,9,9, ,3.25,.931532204704648
200160,2,1,39049,39,2,U, ,1,2,1,1,3,1,2,2, , , , ,2, , , , ,1, , ,1,1,1,2,1,59,8,2,1,9,4,1,1, , ,1.07142857142857,.30709852902351
200164,2,1,47103,47,3,R, ,2,2,2,1,15,1,2,2, , , , ,1,1, , , ,1, , ,2,2,3,1,2,31,2,2,1,99,9,1,3,9, ,7.32142857142857,2.09850661499399
200167,2,1,19043,19,2,R, ,1,1,1,2,25,1,1,2, , , , ,1,1, , , ,2, , ,1,3,1,2,1,56,3,2,1,8,4,1,3,1, ,2.42857142857143,.696089999119956
200174,2,1,18063,18,2,S, ,1,2,1,1,10,1,2,1,4, ,5,5,2, , , , ,1, , ,2,3,1,1,2,42,6,2,1,7,4,1,4,2, ,5.5,1.57643911565402
200175,2,1,44007,44,1,S, ,2,2,2,1,0, , , , , , , , , , , , ,1, , ,2,2,3,2,1,39,5,2,1,3,1,3,3,9, ,7.96428571428571,2.28276573240809
200178,2,2,34021,34,1,U, ,1,2,2,8,0, , , , , , , , , , , , ,2, , ,2,2,3,1,2,28,6,1,1,3,1,3,1, , ,5.28571428571429,1.51501940984932
200181,2,1,48113,48,3,S, ,1,2,1,1,0, , , , , , , , , , , , ,1, , ,2,3,3,2,1,20,3,2,2,7,4,1,2, , ,3.92857142857143,1.12602793975287
200189,2,1,17097,17,2,S, ,2,2,2,2,30,1,2,2, , , , ,1,1, , , ,2, , ,2,1,2,2,1,53,3,2,2,2,1,1,2, , ,5.28571428571429,1.51501940984932
200192,2,1,47047,47,3,S, ,2,9,2,2,0, , , , , , , , , , , , ,2, , ,2,1,3,2,1,65,3,2,1,99,9,1,1, , ,3.28571428571429,.941768822338765
200193,2,1,13077,13,3,S, ,1,1,1,1,97,1,2,1,1,2,3,5,1,5, , , ,1, , ,2,3,1,1,1,45,8,2,1,9,4,1,3,9, ,4.96428571428571,1.42288985114226
200201,2,1,4013,4,4,U, ,1,1,2,1,30,1,2,2, , , , ,1,1, , , ,1, , ,2,2,1,2,2,30,6,2,1,5,2,3,3,9, ,6.53571428571429,1.87330102704341
200202,2,1,47003,47,3,R, ,2,2,2,2,0, , , , , , , , , , , , ,2, , ,2,1,1,2,1,58,1,2,1,3,1,2,9,9, ,3.71428571428571,1.06460823394817
200204,2,1,17031,17,2,S, ,2,2,2,8,0, , , , , , , , , , , , ,2, , ,2,2,3,2,1,66,1,2,2,1,1,1,2, , ,4.39285714285714,1.25910396899639
200222,2,1,12101,12,3,S, ,1,2,2,1,10,1,2,2, , , , ,1,1, , , ,1, , ,1,2,2,2,2,19,4,2,1,6,3,1,2, , ,3.60714285714286,1.03389838104582
200225,2,1,12093,12,3,R, ,2,2,2,2,0, , , , , , , , , , , , ,2, , ,2,1,3,2,1,72,2,2,1,2,1,3,2, , ,3.28571428571429,.941768822338765
200229,2,1,18145,18,2,S, ,2,2,2,1,97,1,1,1, , , ,5,1,1, , , ,1, , ,1,1,1,2,1,28,3,2,9,1,1,1,3,9, ,2.42857142857143,.696089999119956
200232,2,1,51041,51,3,S, ,1,2,1,1,5,1,2,1,4, ,5,4,1,1, , , ,1, , ,2,2,1,2,1,33,5,2,1,8,4,1,2, , ,7.96428571428571,2.28276573240809
200237,2,1,1003,1,3,R, ,1,2,1,1,8,1,2,2, , , , ,1,1, , , ,1, , ,1,1,3,2,1,70,6,2,1,9,4,1,1, , ,1,.286625293755276
200249,2,1,9009,9,1,S, ,2,2,2,2,0, , , , , , , , , , , , ,2, , ,2,2,1,2,1,39,3,2,1,99,9,1,3,9, ,7.96428571428571,2.28276573240809
200255,2,1,46099,46,2,U, ,1,2,1,1,30,1,2,1,1, ,5,4,1,1, , , ,1, , ,1,2,3,2,2,64,8,2,1,9,4,1,2, , ,1.57142857142857,.450411175901148
200257,2,1,17031,17,2,U, ,1,2,1,1,3,1,2,2, , , , ,1,1, , , ,1, , ,1,2,1,2,1,67,8,2,1,9,4,1,2, , ,1.5,.429937940632914
200258,2,1,24033,24,3,S, ,1,2,1,1,0, , , , , , , , , , , , ,1, , ,2,1,1,1,1,37,6,1,6,3,1,1,1, ,LATINO,5.25,1.5047827922152
200262,2,1,55025,55,2,U, ,1,2,1,2,12,1,1,2, , , , ,2, , , , ,2, , ,1,2,1,2,2,55,8,2,1,6,3,1,3,2, ,1.53571428571429,.440174558267031
200264,2,1,31023,31,2,R, ,1,2,2,1,0, , , , , , , , , , , , ,1, , ,1,2,2,2,2,60,5,2,1,6,3,1,2, , ,1.71428571428571,.491357646437616
200267,2,1,39049,39,2,U, ,1,1,1,1,50,2,2,1,5,5,5,2,1,5, , , ,1, , ,2,2,1,2,2,50,8,2,1,9,4,3,4,9, ,5.10714285714286,1.46383632167873
200268,2,1,45077,45,3,S, ,1,2,1,8,6,1,2,1,4, ,5,5,2, , , , ,2, , ,2,2,3,2,1,69,3,2,1,3,1,1,1, , ,4.42857142857143,1.26934058663051
200269,2,1,24003,24,3,S, ,1,1,1,1,6,1,2,1,5,5,5,5,1,4, , , ,1, , ,1,2,3,2,1,52,8,2,1,8,4,1,3,9, ,2.96428571428571,.849639263631712
200283,2,1,20173,20,2,U, ,1,1,1,1,0, , , , , , , , , , , , ,1, , ,1,2,1,1,1,31,3,2,1,7,4,1,1, , ,3.82142857142857,1.09531808685052
200290,2,1,21047,21,3,S, ,1,2,2,1,0, , , , , , , , , , , , ,1, , ,2,1,1,2,1,23,5,2,1,3,1,3,3,9, ,4.35714285714286,1.24886735136227
200294,2,1,39049,39,2,U, ,1,1,1,1,50,1,2,1,4,4,4,3,1,1, , , ,1, , ,1,4,1,2,2,53,8,2,1,9,4,1,2, , ,3.78571428571429,1.0850814692164
200309,2,1,6073,6,4,S, ,2,2,1,1,7,1,2,1,3, , ,5,1,1, , , ,1, , ,2,1,1,2,1,25,3,1,6,4,2,1,3,1,MEXICAN,5.75,1.64809543909284
200313,2,1,19187,19,2,U, ,2,1,2,2,36,1,2,1, ,1, ,5,1,4, , , ,2, , ,2,1,3,2,2,84,6,2,1,3,1,1,2, , ,1.42857142857143,.40946470536468
200316,2,1,37129,37,3,U, ,1,1,1,1,7,1,2,2, , , , ,2, , , , ,1, , ,1,3,2,2,1,52,8,2,1,9,4,1,3,9, ,3.67857142857143,1.05437161631405
200321,2,1,8001,8,4,S, ,1,2,2,1,0, , , , , , , , , , , , ,1, , ,2,2,1,1,2,41,6,2,1,6,3,1,1, , ,6.46428571428571,1.85282779177518
200322,2,1,39035,39,2,U, ,1,1,2,8,5,2,1,1, ,1,1,1,1,3, , , ,2, , ,1,2,3,1,1,43,3,2,1,1,1,1,3,9, ,5.14285714285714,1.47407293931285
200335,2,2,8059,8,4,S, ,1,2,2,1,8,1,2,2, , , , ,2, , , , ,1, , ,2,3,3,1,2,39,3,1,4,3,1,3,3,9, ,7.96428571428571,2.28276573240809
200342,2,1,37129,37,3,S, ,1,2,2,1,0, , , , , , , , , , , , ,1, , ,1,2,1,1,1,51,3,2,1,6,3,1,3,1, ,3.64285714285714,1.04413499867993
200345,2,1,6001,6,4,U, ,1,1,1,1,18,1,1,2, , , , ,2, , , , ,1, , ,2,2,3,2,1,66,8,2,1,7,4,1,2, , ,3,.859875881265828
200346,2,1,37001,37,3,U, ,1,1,1,1,6,1,2,1,3,4,5,5,1,4, , , ,1, , ,2,2,3,2,2,58,8,2,1,9,4,1,3,1, ,2.92857142857143,.839402645997594
200354,2,1,4021,4,4,S, ,2,2,2,2,20,1,2,2, , , , ,1,1, , , ,2, , ,1,2,3,2,2,67,3,2,1,2,1,1,2, , ,2.39285714285714,.685853381485839
200362,2,1,49047,49,4,R, ,1,2,1,2,5,1,1,2, , , , ,2, , , , ,2, , ,1,2,1,1,1,50,6,2,1,8,4,1,1, , ,2.28571428571429,.655143528583488
200377,2,1,5075,5,3,R, ,1,2,1,1,15,1,2,2, , , , ,1,1, , , ,1, , ,1,2,1,1,1,56,5,2,1,99,9,1,3,1, ,2.32142857142857,.665380146217606
200378,2,1,16083,16,4,R, ,1,2,2,2,0, , , , , , , , , , , , ,2, , ,1,1,1,2,1,66,3,2,1,9,4,1,1, , ,1.28571428571429,.368518234828212
200383,2,1,8059,8,4,S, ,1,2,1,1,10,1,1,1,1, ,5,2,1,1, , , ,1, , ,1,2,1,2,2,54,6,2,1,6,3,1,2, , ,3.07142857142857,.880349116534063
200384,2,1,55049,55,2,S, ,1,2,2,1,2,1,2,2, , , , ,2, , , , ,1, , ,1,2,3,1,2,27,4,2,1,2,1,1,2, , ,3.75,1.07484485158229
200386,2,1,4019,4,4,U, ,1,2,2,2,1,1,2,2, , , , ,2, , , , ,2, , ,1,1,3,2,1,99,6,2,1,7,4,1,1, , ,1.21428571428571,.348044999559978
